ingestion_year,ingestion_month,ingestion_day,id_sistema_cliente,simbol,cusip,isin,nombre_activo,cantidad,valor_mercado,fecha_vencimiento,tasa_cupon
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,146641.39,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2283.932,47094.68,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,47247.3,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,153099.52,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,17903.6,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,46512,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,163310.88,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,17663.36,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,19229,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4754,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60069.03,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,33325.45,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,138729.07,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,193505.9,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,44368.8,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,300572.81,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,10893.65,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,10626.7,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,15478,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,180678.9,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,5540,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,56908.8,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,20997.9,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,150309.09,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,47007.9,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,181138.45,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,30922.18,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,45833.7,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,206671.25,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,35810.5,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,13801,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,129135.17,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,18404.4,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,48712.2,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,20132,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4289.5,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,13127,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,16859,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,20137.6,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,192060.59,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,308645.89,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,145131.4,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,297283.77,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,78772.13,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,281847.74,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,147442.99,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,19096,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,136905.75,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,46825.5,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,33432.1,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,59137.71,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,45024.3,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,37259.75,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,58659.58,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,18518.5,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4464.5,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,18223.92,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,57373.41,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,23000.8,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,126476.76,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60857.6,1/01/1900,0
2024,3,1,1004870235,USD,USD999997,Liquidez,CASH,0,10.5,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,170392.05,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,59303.11,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2283.932,47071.84,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,19308.8,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,19283.6,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,272954.54,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,176873.25,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,25741.65,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2283.932,47117.52,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,5383.5,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,185799.6,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,56811.18,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,131983.04,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,16545.65,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,58405.59,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,258133.28,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,79584.42,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,17497.48,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22887.89,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22983.67,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,138490.36,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,161685.9,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,36371.5,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,21997.69,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,20375.85,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,134549.71,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,9088.27,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60844.15,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,47663.4,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,147998.53,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,15373,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22718.75,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,9066.61,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2278.728,47101.31,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,163310.88,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22072.23,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,267281.12,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2261.223,45699.32,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,37596.35,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,9014.93,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,146613.21,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,182663.55,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,9351.04,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2283.932,47414.43,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,272558.72,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,311262.16,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,281076.18,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,183628.1,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,20596.95,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,36642.65,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4625,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,195310.56,1/01/1900,0
2024,3,1,1004870235,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,5973.45,138137.63,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,288313.68,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,14613,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,36652,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,16915.8,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,15462,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22315.4,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,274297.91,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,18698.35,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,47566.5,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,17605,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60792.95,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2266.433,45713.95,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,33430.81,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,16665.22,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2255.737,45543.33,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,18503.8,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22824.13,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,134501.8,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22130.33,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,36913.8,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,255391.86,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,56857.97,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2271.892,46233,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2291.457,47226.93,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,59066.17,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2278.728,47260.82,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,133744.86,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60325.65,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4517.5,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,298106.03,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,18195.32,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60718.46,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,14773,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,284314.52,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4050.5,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60800.83,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,7311.2,1/01/1900,0
2024,3,1,1004870235,AMZN,23135106,US0231351067,AMAZON COM INC COM     ,100,17316,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,20193.6,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,177373.24,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,33518.41,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,154498.47,1/01/1900,0
2024,3,1,1004870235,AAPL,37833100,US0378331005,APPLE INC COM     ,1466,280665.7,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,11095.05,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,35913.35,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,88443.06,1/01/1900,0
2024,3,1,1004870235,EEM,464287234,US4642872349,ISHARES TR MSCI EMERGING MKTS INDEX FD   ,935,36726.8,1/01/1900,0
2024,3,1,1004870235,nan,L8145U257,LU0181495838,SCHRODER ISF EMERGING ASIA FUND CLASS A (USD)   ,506.64,22756.39,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2271.892,46437.47,1/01/1900,0
2024,3,1,1004870235,nan,L8146N369,LU0557290698,SCHRODER ISF SUSTAINABLE GROWTH FUND CLASS A (ACC)(USD)  ,416.24,138412.16,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,60434.6,1/01/1900,0
2024,3,1,1004870235,VGK,922042874,US9220428745,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF   ,286,17694.82,1/01/1900,0
2024,3,1,1004870235,GOOG,02079K107,US02079K1079,ALPHABET INC CAP STK CL C    ,140,19846.4,1/01/1900,0
2024,3,1,1004870235,nan,L8146B779,LU0133713346,SCHRODER ISF ASIAN OPPORTUNITIES FUND CLASS A1 (ACC)   ,3281.6,59397.62,1/01/1900,0
2024,3,1,1004870235,nan,L4058R217,LU0109391861,FRANKLIN U.S. OPPORTUNITIES FUND CLASS A (ACC)(USD)   ,6249.938,168623.33,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,45634.2,1/01/1900,0
2024,3,1,1004870235,XLB,81369Y100,US81369Y1001,SELECT SECTOR SPDR TR MATLS    ,570,46956.6,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,32074.23,1/01/1900,0
2024,3,1,1004870235,nan,L54486425,LU2114231884,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (INC)(USD)  ,2255.737,45746.35,1/01/1900,0
2024,3,1,1004870235,META,30303M102,US30303M1027,META PLATFORMS INC CL A    ,55,26032.6,1/01/1900,0
2024,3,1,1004870235,nan,L104AG738,LU0784385840,BGF GLOBAL MULTI ASSET INCOME FUND CLASS A2 (USD)   ,2195.05,33496.46,1/01/1900,0
2024,3,1,1004870235,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,3737.538,308683.26,1/01/1900,0
2024,3,1,1004870235,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,67714.92,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,208130.7,1/01/1900,0
2024,3,1,1004870235,NFLX,64110L106,US64110L1061,NETFLIX INC COM     ,19,8624.1,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,205024.95,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,182471.65,1/01/1900,0
2024,3,1,1004870235,DIS,254687106,US2546871060,DISNEY WALT CO DISNEY COM    ,50,4751.5,1/01/1900,0
2024,3,1,1004870235,BRK B,84670702,US0846707026,BERKSHIRE HATHAWAY INC DEL CL B NEW    ,505,184587.6,1/01/1900,0
